Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
United Kingdom;GBR;School enrollment, secondary (% gross);SE.SEC.ENRR;;;;;;;;;;;;76.5011367798;76.965461731;77.3120803833;81.9034500122;82.0821762085;82.3569717407;82.3242874146;81.7102584839;81.3244094849;80.7186813354;80.9030838013;81.9102630615;83.1613464355;83.3933334351;83.527381897;83.9198379517;83.6243362427;83.2497177124;83.3269882202;84.2999801636;87.4897537231;91.0094299316;100.9335021973;102.6222991943;103.0280303955;101.9328918457;99.756149292;98.8780593872;101.0974731445;101.8321304321;101.7252502441;102.7011032104;102.0643081665;104.6520309448;105.3843078613;98.2149810791;97.208770752;98.3947372437;100.2676010132;103.05078125;93.9487075806;91.955078125;124.5386734009;127.304107666;125.485496521;;
United Kingdom;GBR;Secondary education, vocational pupils (% female);SE.SEC.ENRL.VO.FE.ZS;;;;;;;;;;;;45.6727905273;47.5969314575;48.5735206604;50.8077812195;52.3488616943;54.1402015686;54.6703491211;54.8025512695;55.4254188538;56.1726913452;57.157989502;55.9573097229;54.5454483032;54.3689308167;54.8628387451;57.320098877;54.3062210083;54.2653999329;53.7659912109;53.8802680969;54.3089103699;53.2909088135;46.9753799438;47.9149398804;48.4020004272;48.4239196777;48.9833488464;46.8814811707;48.9585800171;48.819190979;48.4483413696;48.7743606567;50.6914482117;49.3595809937;49.230758667;48.6553497314;48.0186309814;48.4440803528;47.9245681763;47.3116416931;47.537399292;47.2422599792;50.6088905334;50.0918693542;49.4040985107;;
United Kingdom;GBR;Secondary education, vocational pupils;SE.SEC.ENRL.VO;;;;;;;;;;;;142540;146604;156083;153630;174957;208601;229501;234469;245898;243743;254813;289040;319000;309000;401000;403000;418000;422000;429675;451000;480400;550000;850967;941412;924311;922544;861801;669868;1008483;1058893;1054065;1144060;1066450;1310850;1346325;975942;988987;717002;679883;732919;451007;470403;2083049;2085744.38534;1882394.69338;;
United Kingdom;GBR;Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.6703796387;10.5122299194;9.288020134;8.7049398422;8.8045196533;;13.9156303406;14.3575296402;14.2073602676;15.0490503311;14.9523801804;15.0362300873;14.5261602402;13.8877496719;13.2005596161;13.6001701355;;;;;15.6325798035;16.1658306122;;;
United Kingdom;GBR;Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.2419700623;12.2141399384;11.0209798813;10.4977903366;10.7194595337;;14.6713104248;15.0517101288;14.8695602417;15.4806604385;15.3412599564;15.3199796677;14.8655796051;14.5404500961;14.0053300858;14.2692203522;;;;;15.8664798737;15.829460144;15.4590501785;;
United Kingdom;GBR;Pupil-teacher ratio, lower secondary;SE.SEC.ENRL.LO.TC.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0227203369;15.3957500458;14.5656900406;14.4890098572;14.9094696045;;15.7965898514;16.0784091949;15.8443603516;16.1097393036;15.9046697617;15.7544002533;15.3884496689;15.5207099915;15.2982997894;15.2514295578;;;;;16.2880992889;15.2653102875;;;
United Kingdom;GBR;Secondary education, general pupils (% female);SE.SEC.ENRL.GC.FE.ZS;;;;;;;;;;;;48.5194282532;48.5364685059;48.6408500671;48.7498397827;48.7944412231;48.7893295288;48.8457794189;48.9021987915;49.000579834;49.0658988953;49.1248512268;49.1781806946;49.2264404297;49.21875;49.015789032;49.0165405273;48.9929695129;48.9720993042;49.0541114807;49.0999183655;49.0999183655;49.2545394897;49.0283317566;48.989490509;49.0215911865;49.131061554;49.1591911316;49.5423583984;49.2109985352;49.2654914856;49.2202110291;49.2434883118;49.2985610962;49.3717193604;49.3833808899;49.4758682251;49.4752388;49.3110389709;49.2664604187;49.1558914185;49.1483192444;49.006980896;49.5957603455;49.6705589294;49.6763381958;;
United Kingdom;GBR;Secondary education, general pupils;SE.SEC.ENRL.GC;;;;;;;;;;;;4006527;4133008;4268445;4675716;4815483;4945770;5055642;5110453;5134876;5116354;5087036;5040235;4977000;4864000;4623000;4474000;4270000;4086000;3936237;3833000;3855200;3883500;4017626;3996849;4062286;4077942;4113465;4342524;4193904;4255837;4322915;4374779;4474812;4401785;4414562;4381851;4317382;4639448;4749753;4805310;4549325;4378872;4413924;4471247.27375;4492280.10636;;
United Kingdom;GBR;Secondary education, pupils (% female);SE.SEC.ENRL.FE.ZS;;;;;;;;;;;;48.4216308594;48.5042800903;48.6384811401;48.8153114319;48.9190483093;49.0058784485;49.0987091064;49.1610412598;49.2941894531;49.3890686035;49.5080413818;49.5458602905;49.5468292236;49.5263900757;49.4824790955;49.7026901245;49.4667205811;49.4676094055;49.517829895;49.6031684875;49.6770896912;49.7552680969;48.6694984436;48.7846412659;48.9067382813;49.0005989075;49.1287307739;49.1867485046;49.162071228;49.1765708923;49.068901062;49.1462402344;49.5666313171;49.3689308167;49.3477096558;49.3264083862;49.2037582397;49.1949882507;49.0984306335;48.911819458;49.0030288696;48.8358001709;49.920589447;49.8045806885;49.5959510803;;
United Kingdom;GBR;Secondary education, pupils;SE.SEC.ENRL;;;;;;;;;;;;4149067;4279612;4424528;4829346;4990440;5154371;5285143;5344922;5380774;5360097;5341849;5329275;5296000;5173000;5024000;4877000;4688000;4508000;4365912;4284000;4335600;4433500;4868593;4938261;4986597;5000486;4975266;5012393;5202387;5314730;5376980;5518839;5541262;5712635;5760887;5357793;5306369;5356450;5429636;5538230;5000332;4849275;6496973;6556991.65909;6374674.79974;;
United Kingdom;GBR;Secondary education, duration (years);SE.SEC.DURS;;;;;;;;;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
United Kingdom;GBR;Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.UP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.6721725464;86.4258270264;86.083442688;87.7356567383;74.0022735596;74.7063903809;;;
United Kingdom;GBR;Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.UP.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.7477722168;88.3516921997;87.7115478516;89.0820922852;76.013092041;76.1499099731;;;
United Kingdom;GBR;Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.UP.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.64868927;84.5431976318;84.5514373779;86.4146499634;72.029510498;73.2993927002;;;
United Kingdom;GBR;Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.PO.ZS;;;;;;;;;;;;7.9289698601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.5697002411;33.8117103577;33.0590400696;36.9503593445;;;;;
United Kingdom;GBR;Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.PO.MA.ZS;;;;;;;;;;;;9.3245296478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.685459137;33.596370697;34.3093986511;36.5952301025;;;;;
United Kingdom;GBR;Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.PO.FE.ZS;;;;;;;;;;;;6.59897995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.4568405151;34.0222206116;31.8824996948;37.2988014221;;;;;
United Kingdom;GBR;Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative);SE.SEC.CUAT.LO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.7685623169;99.8078689575;99.8556365967;99.8083190918;99.8322906494;99.8598480225;;;
United Kingdom;GBR;Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative);SE.SEC.CUAT.LO.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.845703125;99.8763275146;99.8957824707;99.8613586426;99.867980957;99.9261779785;;;
United Kingdom;GBR;Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative);SE.SEC.CUAT.LO.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.693359375;99.7409515381;99.8178710938;99.7562866211;99.7972717285;99.795211792;;;
United Kingdom;GBR;Lower secondary completion rate, total (% of relevant age group);SE.SEC.CMPT.LO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.1631774902;;
United Kingdom;GBR;Lower secondary completion rate, male (% of relevant age group);SE.SEC.CMPT.LO.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0705718994;;
United Kingdom;GBR;Lower secondary completion rate, female (% of relevant age group);SE.SEC.CMPT.LO.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.2603530884;;
United Kingdom;GBR;Lower secondary school starting age (years);SE.SEC.AGES;;;;;;;;;;;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
United Kingdom;GBR;Children out of school (% of primary school age);SE.PRM.UNER.ZS;;;;;;;;;;;;1.8919700384;2.7483398914;3.6983098984;4.1893100739;4.2784099579;4.1940598488;3.8805201054;3.8101499081;3.6448800564;2.290899992;2.4200398922;3.3763101101;4.9620299339;5.4286699295;6.5007100105;4.8839302063;2.0596699715;0.3900200129;0.2877700031;0.2109699994;1.8803700209;3.4085900784;;;;;;0.09454;0.0562999994;0.0516100004;0.0600199997;0.2516700029;0.0926700011;0.6873000264;0;0.4426000118;2.272300005;1.0963599682;1.8283599615;1.6225099564;1.6233400106;1.3709599972;0.1085999981;0.0920000002;0.0580300018;;
United Kingdom;GBR;Children out of school, male (% of male primary school age);SE.PRM.UNER.MA.ZS;;;;;;;;;;;;1.883859992;2.6272699833;3.5997200012;4.1624298096;4.3559598923;4.4006099701;4.075220108;4.0266900063;3.8347699642;2.4418699741;2.610229969;3.6094200611;5.1137199402;5.4123702049;6.6098899841;4.9630198479;2.2509698868;0.5638099909;;;2.1277298927;3.5750100613;;;;;;0.0382700004;0.0884599984;0.0847999975;;0.3172399998;0.1765999943;0.7652999759;0;0.6835100055;2.5030300617;1.0509599447;1.7720999718;1.6018999815;1.6689399481;1.3548500538;;;;;
United Kingdom;GBR;Children out of school, primary, male;SE.PRM.UNER.MA;;;;;;;;;;;;53853;76463;105689;122009;126204;125203;113700;109436;100841;61795;63421;84432;115466;118514;141250;104188;46770;11728;;;46808;80061;;;;;;906;2098;2006;;7394;4066;17363;42;15060;54739;22855;38385;34621;36078;29448;;;;;
United Kingdom;GBR;Children out of school, female (% of female primary school age);SE.PRM.UNER.FE.ZS;;;;;;;;;;;;1.9004600048;2.8749799728;3.8014900684;4.2174801826;4.1968698502;3.9763300419;3.6752099991;3.5816800594;3.4443800449;2.1314001083;2.2190299034;3.1301100254;4.8019299507;5.4458498955;6.38560009;4.8005800247;1.8583300114;0.2073400021;;;1.6212300062;3.2344601154;;;;;;0.1534799933;0.0225799996;0.0167699996;;0.1827400029;0;0.6053199768;0;0.1898200065;2.0303599834;1.1439599991;1.8873599768;1.6441299915;1.5754899979;1.3878400326;;;;;
United Kingdom;GBR;Children out of school, primary, female;SE.PRM.UNER.FE;;;;;;;;;;;;51830;79985;106650;117888;115639;107324;97240;92254;85779;51049;51014;69330;102729;113045;129425;95624;36685;4103;;;34045;69228;;;;;;3471;511;378;;4051;97;13067;18;3986;42344;23728;38985;33873;32462;28769;;;;;
United Kingdom;GBR;Children out of school, primary;SE.PRM.UNER;;;;;;;;;;;;105683;156448;212339;239897;241843;232527;210940;201690;186620;112844;114435;153762;218195;231559;270675;199812;83455;15831;11837;8867;80853;149289;;;;;;4378;2608;2383;2754;11445;4163;30430;60;19046;97083;46583;77370;68494;68540;58217;4676;4052;2629;;
United Kingdom;GBR;Adjusted net enrollment rate, primary, male (% of primary school age children);SE.PRM.TENR.MA;;;;;;;;;;;;98.1161422729;97.3727264404;96.4002838135;95.8375701904;95.6440429688;95.5993881226;95.9247817993;95.9733123779;96.1652297974;97.5581283569;97.3897705078;96.3905792236;94.8862762451;94.5876312256;93.3901062012;95.0369796753;97.7490310669;99.4361877441;;;97.8722686768;96.424987793;;;;;;99.961730957;99.9115371704;99.9151992798;;99.682762146;99.8234024048;99.234703064;99.9981307983;99.3164901733;97.4969711304;98.9490432739;98.227897644;98.3981018066;98.3310623169;98.645149231;;;;;
United Kingdom;GBR;Adjusted net enrollment rate, primary, female (% of primary school age children);SE.PRM.TENR.FE;;;;;;;;;;;;98.0995407104;97.1250228882;96.1985092163;95.7825164795;95.8031311035;96.0236663818;96.3247909546;96.4183197021;96.5556182861;97.868598938;97.7809677124;96.8698883057;95.1980667114;94.5541534424;93.614402771;95.1994171143;98.1416702271;99.7926635742;;;98.3787689209;96.7655410767;;;;;;99.8465194702;99.9774169922;99.9832305908;;99.8172607422;99.9955673218;99.3946762085;99.9991378784;99.8101806641;97.9696426392;98.8560409546;98.1126403809;98.3558731079;98.4245071411;98.612159729;;;;;
United Kingdom;GBR;Adjusted net enrollment rate, primary (% of primary school age children);SE.PRM.TENR;;;;;;;;;;;;98.1080322266;97.251663208;96.3016891479;95.8106918335;95.7215881348;95.8059387207;96.1194763184;96.1898498535;96.3551177979;97.7090988159;97.5799636841;96.6236877441;95.0379714966;94.5713272095;93.4992904663;95.1160736084;97.9403305054;99.6099777222;99.7122268677;99.7890319824;98.1196289063;96.5914077759;;;;;;99.905456543;99.9437026978;99.948387146;99.9399795532;99.7483291626;99.907333374;99.3126983643;99.9986190796;99.5574035645;97.7276992798;98.9036407471;98.1716384888;98.3774871826;98.376663208;98.6290435791;99.8914031982;99.9079971313;99.9419708252;;
United Kingdom;GBR;Primary education, teachers (% female);SE.PRM.TCHR.FE.ZS;;;;;;;;;;;;77.3012466431;77.6006011963;78.1262664795;78.4615707397;78.6214675903;80.7103881836;78.1845397949;78.089302063;78.1866836548;78.400642395;;78.0743331909;78.3673477173;78.6008224487;79.0983581543;;78.4037628174;78.1395263672;77.7777786255;78.0701828003;78.0445175171;78.1928787231;;;;;;;80.9943695068;81.1064376831;81.8424301147;81.7879562378;81.3906784058;81.45703125;81.6148071289;81.3376998901;81.2839813232;81.4408111572;80.7608566284;86.9753112793;86.975479126;86.9754180908;86.9844589233;;;;
United Kingdom;GBR;Primary education, teachers;SE.PRM.TCHR;;;;;;;;;;;;248908;259757;271074;278609;282793;285786;280315;275564;275020;270346;;250510;245000;243000;244000;;213000;215000;225000;228000;229100;230200;;;;;;;249384;248148;261362;264111;262390;258966;265257;249862;255690;244391;245879;252290;255994;247079;250692.984375;272430;;;
United Kingdom;GBR;Scientific and technical journal articles;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74599.8;78314.4;84993.1;88060.9;91352.4;92000.6;94757.4;95488.8;98479.6;101367;103051;102970.6;101407;97526.9;
United Kingdom;GBR;Industrial design applications, resident, by count;IP.IDS.RSCT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4290;4733;4997;4900;5999;8738;
United Kingdom;GBR;Industrial design applications, nonresident, by count;IP.IDS.NRCT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221;183;212;184;473;1292;
United Kingdom;GBR;Public private partnerships investment in water and sanitation (current US$);IE.PPN.WATR.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Public private partnerships investment in transport (current US$);IE.PPN.TRAN.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Public private partnerships investment in ICT (current US$);IE.PPN.ICTI.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Public private partnerships investment in energy (current US$);IE.PPN.ENGY.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Investment in water and sanitation with private participation (current US$);IE.PPI.WATR.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Investment in transport with private participation (current US$);IE.PPI.TRAN.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Investment in ICT with private participation (current US$);IE.PPI.ICTI.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Investment in energy with private participation (current US$);IE.PPI.ENGY.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Procedures to build a warehouse (number);IC.WRH.PROC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;17;17;17;9;9;9;9;9;9;9;9;9
United Kingdom;GBR;Time required to build a warehouse (days);IC.WRH.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;150;150;150;100;100;86;86;86;86;86;86;86
United Kingdom;GBR;Total tax rate (% of commercial profits);IC.TAX.TOTL.CP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.7;34.6;34.6;34.2;34.9;36.1;36.2;35;34.7;33.5;32;30.9;30.7
United Kingdom;GBR;Profit tax (% of commercial profits);IC.TAX.PRFT.CP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.8;21.8;21.8;21.5;22.3;23.6;23.6;22.4;21.7;20.6;19.2;18.3;18.1
United Kingdom;GBR;Tax payments (number);IC.TAX.PAYM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;8;8;8;8;8;8;8;8;8;8;8
United Kingdom;GBR;Other taxes payable by businesses (% of commercial profits);IC.TAX.OTHR.CP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.5;1.5;1.5;1.5;12.6;1.7;1.6;1.7;1.5;1.6;1.6;1.6;1.7
United Kingdom;GBR;Number of visits or required meetings of affected firms with tax officials;IC.TAX.METG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Labor tax and contributions (% of commercial profits);IC.TAX.LABR.CP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4;11.3;11.3;11.2;0;10.8;11;10.9;11.4;11.3;11.2;10.9;10.9
United Kingdom;GBR;Firms expected to give gifts in meetings with tax officials (% of firms);IC.TAX.GIFT.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Time to prepare and pay taxes (hours);IC.TAX.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;105;105;105;105;110;110;110;110;110;110;110;110;110
United Kingdom;GBR;Start-up procedures to register a business, male (number);IC.REG.PROC.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4
United Kingdom;GBR;Start-up procedures to register a business, female (number);IC.REG.PROC.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4
United Kingdom;GBR;Start-up procedures to register a business (number);IC.REG.PROC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;4;4;4
United Kingdom;GBR;Time required to start a business, male (days);IC.REG.DURS.MA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;13;12;10.5;10.5;10.5;10.5;11.5;11.5;11.5;11.5;6;4.5;4.5;4.5
United Kingdom;GBR;Time required to start a business, female (days);IC.REG.DURS.FE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;13;12;10.5;10.5;10.5;10.5;11.5;11.5;11.5;11.5;6;4.5;4.5;4.5
United Kingdom;GBR;Time required to start a business (days);IC.REG.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;13;12;10.5;10.5;10.5;10.5;11.5;11.5;11.5;11.5;6;4.5;4.5;4.5
United Kingdom;GBR;Cost of business start-up procedures (% of GNI per capita);IC.REG.COST.PC.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.9;0.7;0.7;0.8;0.8;0.7;0.7;0.7;0.7;0.3;0.3;0.1;0.1;0
United Kingdom;GBR;Cost of business start-up procedures, male (% of GNI per capita);IC.REG.COST.PC.MA.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.9;0.7;0.7;0.8;0.8;0.7;0.7;0.7;0.7;0.3;0.3;0.1;0.1;0
United Kingdom;GBR;Cost of business start-up procedures, female (% of GNI per capita);IC.REG.COST.PC.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0.9;0.7;0.7;0.8;0.8;0.7;0.7;0.7;0.7;0.3;0.3;0.1;0.1;0
United Kingdom;GBR;Procedures to register property (number);IC.PRP.PROC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;6;6
United Kingdom;GBR;Time required to register property (days);IC.PRP.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.5;41.5;41.5;41.5;41.5;28.5;28.5;28.5;28.5;21.5;21.5;21.5;21.5;21.5
United Kingdom;GBR;Time required to enforce a contract (days);IC.LGL.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;404;404;404;404;404;404;399;399;399;437;437;437;437;437;437
United Kingdom;GBR;Strength of legal rights index (0=weak to 12=strong);IC.LGL.CRED.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;7;7;7
United Kingdom;GBR;Time to resolve insolvency (years);IC.ISV.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
United Kingdom;GBR;Time to import, documentary compliance (hours);IC.IMP.TMDC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2
United Kingdom;GBR;Time to import, border compliance (hours);IC.IMP.TMBC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3
United Kingdom;GBR;Time to import (days);IC.IMP.DURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;8;8;8;8;6;6;6;6;6;;;
United Kingdom;GBR;Documents to import (number);IC.IMP.DOCS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;4;4;4;;;
United Kingdom;GBR;Cost to import, documentary compliance (US$);IC.IMP.CSDC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
United Kingdom;GBR;Cost to import, border compliance (US$);IC.IMP.CSBC.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
United Kingdom;GBR;Cost to import (US$ per container);IC.IMP.COST.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1267;1267;1267;1350;1160;1045;1045;1045;1050;1050;;;
United Kingdom;GBR;Time spent dealing with the requirements of government regulations (% of senior management time);IC.GOV.DURS.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Firms offering formal training (% of firms);IC.FRM.TRNG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Firms experiencing losses due to theft and vandalism (% of firms);IC.FRM.THEV.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Firms that spend on R&D (% of firms);IC.FRM.RSDV.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Value lost due to electrical outages (% of sales for affected firms);IC.FRM.OUTG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Firms visited or required meetings with tax officials (% of firms);IC.FRM.METG.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
United Kingdom;GBR;Firms that do not report all sales for tax purposes (% of firms);IC.FRM.INFM.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
